year,district,bis_exceedances,drinking_risk,ph,tds,co3,hco3,cl,f,no3,so4,na,k,ca,mg,th,ph_z,tds_z,co3_z,hco3_z,cl_z,f_z,no3_z,so4_z,na_z,k_z,ca_z,mg_z,th_z
2020,Jagityal,4,High,8.32,953.6,20.0,310.0,200,2.14,13.48831818,33.75,94.0,17.0,40.0,82.654,439.8601974,1.0302083974936462,0.14844369775156596,0.8800763688360154,0.06847654849741197,0.0286342512575693,1.3067048750329513,-0.6322248816864965,-0.12044452950080048,-0.26153508538871756,0.4427630932735047,-0.6769761096351332,0.8061547047147327,0.07831236705363484
2020,Jangaon,0,Safe,7.32,343.68,0.0,200.0,50,0.74,10.06590909,12.0,54.0,11.0,64.0,9.724,200.0,-1.159239321858351,-0.9588308975656924,-0.362572139315519,-0.7459734378802314,-0.7194637461645972,-0.4818304133039241,-0.6673585194608604,-0.522731799974615,-0.6130636764869525,0.1530361591599562,-0.3056593073986146,-1.0545052037626743,-0.8308683315917387
2020,Jangaon,5,High,7.29,953.6,0.0,440.0,170,0.86,128.0383636,20.25,135.0,15.0,80.0,102.102,620.0,-1.2249227534389113,0.14844369775156596,-0.362572139315519,1.0310083505800813,-0.120985348226864,-0.3285273885893348,0.543718641424943,-0.370140076691444,0.09878172048697327,0.3461874485689886,-0.058114772574268836,1.3023306803087082,0.7611252445423601
2020,Jangaon,5,High,7.09,1014.4,0.0,390.0,70,0.82,142.1306364,26.0,85.0,5.0,136.0,53.482,560.0,-1.6628122973093111,0.2588225923529715,-0.362572139315519,0.6608038113175162,-0.6197173465083083,-0.3796283968275313,0.6883865624573525,-0.2637882695546884,-0.3406290183858204,-0.13669077495359236,0.8082910993109413,0.06189074132376996,0.5336975908089174
2020,Jangaon,4,High,7.2,980.48,0.0,320.0,90,0.48,136.6950455,34.5,166.0,57.0,96.0,9.724,280.0,-1.4219730481805908,0.1972427879963979,-0.362572139315519,0.142517456349925,-0.5199709468520195,-0.813986966852201,0.6325860790118658,-0.10657255465687583,0.37121637858810536,2.374275987363829,0.18942976225007693,-1.0545052037626743,-0.5276314599471484
2020,Jangaon,2,Moderate,7.4,471.04,0.0,340.0,60,1.11,0.805272727,5.75,110.0,4.0,48.0,24.31,219.9753289,-0.984083504310191,-0.7276161604532744,-0.362572139315519,0.29059927205495106,-0.6695905463364528,-0.009146087100606944,-0.7624260099278592,-0.6383315903406537,-0.12092364894942356,-0.18497859730585045,-0.5532038422229604,-0.682373222067193,-0.7551526285203914
2020,Jangaon,5,High,7.27,1321.6,0.0,660.0,240,1.39,82.33913636,31.75,254.0,12.0,56.0,126.412,660.0,-1.2687117078259522,0.8165264808653366,-0.362572139315519,2.659908323335368,0.22812705057014704,0.3485609705667679,0.07458124311979031,-0.15743646241793285,1.1445792790042224,0.20132398151221428,-0.4294315748107875,1.9225506498011773,0.9127436803646553
2020,Jangaon,4,High,7.51,1081.6,0.0,220.0,360,0.25,34.82804545,44.25,125.0,8.0,72.0,116.688,659.8026316,-0.7432442551814725,0.3808203179650513,-0.362572139315519,-0.5978916221752053,0.8266054485078802,-1.1078177642218303,-0.41315631671026926,0.07376311831414449,0.01089957271241454,0.008172692103181917,-0.1818870399864417,1.6744626620041896,0.9119955631624367
2020,Jogulamba(Gadwal),6,High,8.16,1153.28,0.0,160.0,380,0.95,69.0924,96.0,202.0,4.0,80.0,48.62,399.9177632,0.6798967623973264,0.5109512252846032,-0.362572139315519,-1.0421370692902836,0.9263518481641692,-0.21355012005339286,-0.061406601911539974,1.0309293825449446,0.6875921105765168,-0.18497859730585045,-0.058114772574268836,-0.0621532525747239,-0.07308786785483871
2020,Jogulamba(Gadwal),6,High,7.65,1365.76,0.0,280.0,400,0.39,173.1739,63.0,86.0,7.0,232.0,68.068,859.8848684,-0.4367215744721917,0.8966964148389892,-0.362572139315519,-0.15364617506012712,1.0260982478204579,-0.9289642353881429,1.0070693236279342,0.4205624894122605,-0.33184080360836454,-0.040115130249076175,2.293558308257016,0.4340227230192514,1.6703994576484877
2020,Jogulamba(Gadwal),6,High,7.84,1591.04,0.0,310.0,500,0.92,120.9117,81.0,255.0,1.7,144.0,72.93,659.8766447,-0.020726507795313265,1.3056792664147236,-0.362572139315519,0.06847654849741197,1.5248302461019025,-0.2518758762320401,0.4705580078251343,0.7534898856664518,1.1533674937816782,-0.29604058871604405,0.9320633667231143,0.5580667169177455,0.9122761069237456
2020,Jogulamba(Gadwal),7,High,7.59,6079.36,0.0,500.0,2480,0.74,119.583,216.0,732.0,4.7,640.0,457.028,3479.226974,-0.5680884376333126,9.453965454200592,-0.362572139315519,1.4752537976951596,11.3997238120745,-0.4818304133039241,0.45691788962675806,3.2504453575728873,5.345345942628129,-0.15117712165926978,8.605943946277833,10.357542234898757,11.598913281012212
2020,Jogulamba(Gadwal),4,High,7.72,585.6,0.0,140.0,150,0.64,80.1649,35.0,47.0,1.0,112.0,19.448,359.9671053,-0.28346023411755317,-0.5196390853622048,-0.362572139315519,-1.1902188849953095,-0.22073174788315286,-0.6095829338994152,0.052261049741595615,-0.09732457142759274,-0.6745811799291436,-0.32984206436262475,0.4369742970744227,-0.8064172159656867,-0.2245192743765792
2020,Jogulamba(Gadwal),6,High,8.37,2234.24,20.0,800.0,570,1.23,114.2682,38.0,630.0,8.3,56.0,68.068,419.8848684,1.139680783461244,2.473371782987488,0.8800763688360154,3.6964810332705507,1.8739426448989136,0.1441569376139822,0.402357416833253,-0.04183667205189418,4.448948035327631,0.022659038808859378,-0.4294315748107875,0.4340227230192514,0.002596663603241627
2020,Jogulamba(Gadwal),3,High,7.84,486.4,0.0,180.0,50,0.42,124.4549,31.0,39.0,1.0,104.0,9.724,299.9835526,-0.020726507795313265,-0.6997309660276562,-0.362572139315519,-0.8940552535852575,-0.7194637461645972,-0.8906384792094957,0.5069316563541377,-0.1713084372618575,-0.7448868981487906,-0.32984206436262475,0.3132020296622498,-1.0545052037626743,-0.45188458526253444
2020,Jogulamba(Gadwal),6,High,8.18,1338.88,0.0,410.0,330,0.87,93.4519,64.0,191.0,5.9,160.0,43.758,579.9259868,0.7236857167843654,0.8478973245941576,-0.362572139315519,0.8088856270225423,0.6769858490234469,-0.3157521365297857,0.18866223172535818,0.43905845587082665,0.5909217480245021,-0.09323173483656007,1.17960790154746,-0.1861972464732176,0.6092262645797101
2020,Jogulamba(Gadwal),6,High,7.36,1016.32,0.0,260.0,280,0.95,92.5661,51.0,99.0,2.0,96.0,68.068,519.8848684,-1.071661413084271,0.26230824165617395,-0.362572139315519,-0.30172799076515316,0.4276198498827248,-0.21355012005339286,0.17956881959310744,0.19861089190946624,-0.21759401150143817,-0.28155424201036666,0.18942976225007693,0.4340227230192514,0.3816427531589792
2020,Jogulamba(Gadwal),7,High,7.8,2128.0,0.0,420.0,580,1.16,335.7182,106.0,513.0,1.0,112.0,92.378,659.84375,-0.10830441656939323,2.2804991882102956,-0.362572139315519,0.8829265348750553,1.923815844727058,0.054730173197138375,2.675710449895964,1.2158890471306067,3.4207269063652936,-0.32984206436262475,0.4369742970744227,1.0542426925117205,0.9121514208497243
2020,Kamareddy,2,Moderate,7.95,1102.72,0.0,550.0,110,4.18,5.93486,138.0,345.0,1.8,16.0,29.172,159.9506579,0.22011274133340714,0.4191624603002766,-0.362572139315519,1.8454583369577247,-0.4202245471957306,3.9128562951809687,-0.7097668869410251,1.8077599738047245,1.9443068237527068,-0.2912118064808183,-1.048292911871652,-0.558329228168699,-0.9826737967145884
2020,Kamareddy,4,High,7.69,853.76,0.0,410.0,150,0.87,30.47152,16.0,94.0,3.34,120.0,38.896,459.9342105,-0.34914366569811167,-0.03281006601495278,-0.362572139315519,0.8088856270225423,-0.22073174788315286,-0.3157521365297857,-0.4578793708776767,-0.4487479341403503,-0.26153508538871756,-0.2168485600583408,0.5607465644865955,-0.3102412403717114,0.15440212872609138
2020,Kamareddy,4,High,7.44,659.2,0.0,340.0,70,0.85,54.29954,26.0,54.33,2.07,128.0,19.448,399.9671053,-0.896505595536111,-0.38602252873945064,-0.362572139315519,0.29059927205495106,-0.6197173465083083,-0.34130264064888394,-0.21326658452012903,-0.2637882695546884,-0.6101635656103921,-0.2781740944457086,0.6845188318987685,-0.8064172159656867,-0.07290083855428407
2020,Kamareddy,5,High,7.45,690.56,0.0,320.0,120,0.75,47.70033,12.0,28.53,1.86,128.0,38.896,479.9342105,-0.8746111183425915,-0.3290902567871469,-0.362572139315519,0.142517456349925,-0.3703513473675862,-0.46905516124437496,-0.2810125049053978,-0.522731799974615,-0.8368995068687536,-0.28831453713968275,0.6845188318987685,-0.3102412403717114,0.23021134663723894
2020,Kamareddy,3,High,7.66,910.08,0.0,350.0,210,0.81,42.0755,24.0,97.0,4.18,184.0,9.724,499.9835526,-0.4148270972786721,0.06943564687898093,-0.362572139315519,0.3646401799074641,0.07850745108571373,-0.39240364888708024,-0.3387556719451907,-0.3007802024718208,-0.23517044105634993,-0.176286789282444,1.5509247037839786,-1.0545052037626743,0.30620759384894114
2020,Kamareddy,6,High,7.26,1202.56,0.0,410.0,260,0.86,150.80745,16.0,65.7,3.71,192.0,72.93,779.8766447,-1.2906061850194719,0.6004162240667952,-0.362572139315519,0.8088856270225423,0.3278734502264359,-0.3285273885893348,0.7774606672886002,-0.4487479341403503,-0.5102415635907187,-0.1989820657880053,1.6746969711961515,0.5580667169177455,1.367131414390631
2020,Kamareddy,3,High,7.66,588.16,0.0,390.0,30,0.91,37.07073,10.0,28.51,2.34,144.0,14.586,419.9753289,-0.4148270972786721,-0.5149915529579353,-0.362572139315519,0.6608038113175162,-0.8192101458208861,-0.2646511282915892,-0.39013345049240794,-0.5597237328917474,-0.8370752711643027,-0.2651363824105989,0.9320633667231143,-0.9304612098641806,0.0029395505910842184
2020,Kamareddy,5,High,7.63,999.04,0.0,470.0,160,1.52,69.9782,20.0,145.7,2.6,152.0,19.448,459.9671053,-0.4805105288592326,0.2309373979273532,-0.362572139315519,1.2531310741376205,-0.17085854805500844,0.5146392473409064,-0.0523131897792891,-0.37476406830608555,0.19281561860575103,-0.2525815485990118,1.055835634135287,-0.8064172159656867,0.1545268151791586
2020,Kamareddy,6,High,7.74,1525.12,0.0,550.0,430,2.1,10.89534,41.0,260.0,16.3,136.0,58.344,579.9013158,-0.23967127973051222,1.1860053070047785,-0.362572139315519,1.8454583369577247,1.1757178473048913,1.2556038667947549,-0.6588437790004202,0.01365122732380438,1.1973085676689577,0.40896161762692407,0.8082910993109413,0.1859347352222638,0.6091327501189557
2020,Kamareddy,3,High,7.65,458.88,0.0,320.0,20,1.57,21.12633,5.0,53.96,1.77,88.0,9.724,259.9835526,-0.4367215744721917,-0.7496919393735556,-0.362572139315519,0.142517456349925,-0.8690833456490306,0.578515507638652,-0.5538148688729232,-0.6522035651845783,-0.6134152050780508,-0.292660441151386,0.06565749483790405,-1.0545052037626743,-0.6035030210848296
2020,Kamareddy,0,Safe,8.36,293.12,20.0,120.0,50,0.32,7.21927,10.0,30.58,4.24,40.0,14.586,159.9753289,1.1177863062677245,-1.0506196625500193,0.8800763688360154,-1.3383007007003356,-0.7194637461645972,-1.0183909998049865,-0.6965814393492614,-0.5597237328917474,-0.818883666574969,-0.1733895199413085,-0.6769761096351332,-0.9304612098641806,-0.9825802822538342
2020,Kamareddy,5,High,7.69,744.32,0.0,380.0,100,1.39,51.02208,19.0,96.0,3.94,112.0,24.31,379.9588816,-0.34914366569811167,-0.23149207629748278,-0.362572139315519,0.5867629034650031,-0.470097747023875,0.3485609705667679,-0.24691220940945713,-0.3932600347646517,-0.2439586558338058,-0.18787586664698594,0.4369742970744227,-0.682373222067193,-0.14874122807869855
2020,Kamareddy,5,High,7.75,1016.96,0.0,370.0,250,0.58,59.57005,18.0,60.76,2.0,184.0,48.62,659.9177632,-0.2177768025369927,0.2634701247572413,-0.362572139315519,0.5127219956124902,0.27800025039829146,-0.6862344462567099,-0.1591607823332365,-0.4117560012232179,-0.5536553445913508,-0.28155424201036666,1.5509247037839786,-0.0621532525747239,0.9124319649900793
2020,Kamareddy,4,High,7.06,736.0,0.0,290.0,160,0.46,83.17662,18.0,57.0,7.99,160.0,14.586,459.9753289,-1.7284957288898717,-0.24659655661135943,-0.362572139315519,-0.0796052672076141,-0.17085854805500844,-0.8395374709712992,0.08317865099124845,-0.4117560012232179,-0.5866990321545849,0.007689813879659346,1.17960790154746,-0.9304612098641806,0.15455798641337934
2020,Kamareddy,4,High,7.53,616.32,0.0,400.0,50,0.96,16.60875,13.0,54.0,2.53,80.0,43.758,379.9259868,-0.6994553007944315,-0.4638686965109683,-0.362572139315519,0.7348447191700292,-0.7194637461645972,-0.20077486799384375,-0.6001912707474024,-0.5042358335160488,-0.6130636764869525,-0.25596169616366987,-0.058114772574268836,-0.1861972464732176,-0.14886591453176576
2020,Kamareddy,4,High,7.89,605.44,0.0,340.0,70,1.56,15.63437,17.0,72.92,1.6,16.0,68.068,319.8848684,0.08874587817228621,-0.48362070922911454,-0.362572139315519,0.29059927205495106,-0.6197173465083083,0.5657402555791029,-0.6101940240928783,-0.4302519676817841,-0.4467906528974873,-0.30086937095126987,-1.048292911871652,0.4340227230192514,-0.37644942595249614
2020,Kamareddy,7,High,7.38,1377.92,0.0,420.0,300,1.86,233.45259,46.0,234.0,3.6,128.0,63.206,579.8930921,-1.0278724586972319,0.9187721937592706,-0.362572139315519,0.8829265348750553,0.5273662495390137,0.9489978173655762,1.6258760192276036,0.10613105961663531,0.9688149834551048,-0.20429372624675368,0.6845188318987685,0.3099787291207577,0.6091015785056888
2020,Kamareddy,3,High,7.5,521.6,0.0,360.0,30,0.85,21.08204,12.0,35.27,1.33,96.0,29.172,359.9506579,-0.765138732374992,-0.6358273954689476,-0.362572139315519,0.43868108775997716,-0.8192101458208861,-0.34130264064888394,-0.5542695394795356,-0.522731799974615,-0.777666939268701,-0.31390708298637954,0.18942976225007693,-0.558329228168699,-0.2245816176031128
2020,Kamareddy,2,Moderate,7.31,416.0,0.0,160.0,100,0.51,20.55056,11.0,41.68,2.02,80.0,9.724,239.9835526,-1.1811337990518724,-0.8275381071450733,-0.362572139315519,-1.0421370692902836,-0.470097747023875,-0.7756612106735535,-0.5597255867588861,-0.5412277664331813,-0.7213344825452089,-0.28058848556332144,-0.058114772574268836,-1.0545052037626743,-0.6793122389959771
2020,Kamareddy,2,Moderate,7.47,441.6,0.0,260.0,40,1.48,39.50668,11.0,31.03,2.25,72.0,29.172,299.9506579,-0.8308221639555524,-0.7810627831023761,-0.362572139315519,-0.30172799076515316,-0.7693369459927416,0.4635382391027099,-0.3651265671287181,-0.5412277664331813,-0.8149289699251139,-0.2694822864223021,-0.1818870399864417,-0.558329228168699,-0.4520092713365555
2020,Kamareddy,4,High,7.94,862.72,0.0,450.0,110,0.45,39.59526,39.0,48.0,8.49,96.0,82.654,579.8601974,0.19821826413988763,-0.01654370260000873,-0.362572139315519,1.1050492584325944,-0.4202245471957306,-0.8523127230308483,-0.364217225915493,-0.023340705593327994,-0.6657929651516877,0.031833725055788395,0.18942976225007693,0.8061547047147327,0.6089768924316675
2020,Karimnagar,0,Safe,8.2,307.2,0.0,120.0,60,0.28,13.287,18.75,34.0,2.0,40.0,14.586,159.9753289,0.7674746711714044,-1.0250582343265358,-0.362572139315519,-1.3383007007003356,-0.6695905463364528,-1.0694920080431831,-0.634291566243343,-0.39788402637929327,-0.7888279720360699,-0.28155424201036666,-0.6769761096351332,-0.9304612098641806,-0.9825802822538342
2020,Karimnagar,2,Moderate,8.08,569.6,0.0,280.0,90,0.82,31.60695455,16.75,70.0,2.0,72.0,29.172,299.9506579,0.5047409448491665,-0.5486861628888906,-0.362572139315519,-0.15364617506012712,-0.5199709468520195,-0.3796283968275313,-0.446223269825129,-0.43487595929642564,-0.4724522400476585,-0.28155424201036666,-0.1818870399864417,-0.558329228168699,-0.4520092713365555
2020,Karimnagar,3,High,7.85,561.28,0.0,230.0,120,0.7,55.76513636,14.0,82.0,4.0,72.0,24.31,279.9588816,0.0011679693982062412,-0.5637906432027672,-0.362572139315519,-0.5238507143226923,-0.3703513473675862,-0.5329314215421206,-0.19822112084773497,-0.4857398670574827,-0.366993662718188,-0.18497859730585045,-0.1818870399864417,-0.682373222067193,-0.5277873176344363
2020,Karimnagar,4,High,8.19,816.0,0.0,250.0,120,2.16,68.24686364,28.5,120.0,4.0,64.0,24.31,259.9588816,0.745580193977885,-0.10136116897793099,-0.362572139315519,-0.3757688986176662,-0.3703513473675862,1.3322553791520495,-0.07008667709135843,-0.21754835340827294,-0.033041501174864825,-0.18497859730585045,-0.3056593073986146,-0.682373222067193,-0.6035965355455839
2020,Karimnagar,0,Safe,8.28,453.76,0.0,170.0,100,0.73,19.52786364,23.25,70.0,2.0,56.0,14.586,199.9753289,0.9426304887195645,-0.758987004182095,-0.362572139315519,-0.9680961614377704,-0.470097747023875,-0.4946056653634732,-0.5702243443651548,-0.3146521773157454,-0.4724522400476585,-0.28155424201036666,-0.4294315748107875,-0.9304612098641806,-0.830961846431539
2020,Khammam,6,High,8.26,1100.8,0.0,220.0,320,0.48,163.873,43.75,170.3,6.5,80.0,68.068,479.8848684,0.8988415343325254,0.4156768109970742,-0.362572139315519,-0.5978916221752053,0.6271126491953025,-0.813986966852201,0.9115884962393002,0.0645151350848614,0.4090057021311657,-0.06425904142520522,-0.058114772574268836,0.4340227230192514,0.2300243173366843
2020,Khammam,4,High,7.71,737.28,0.0,290.0,150,0.73,67.3208,18.0,86.0,14.61,32.0,72.93,379.8766447,-0.30535471131107267,-0.24427279040922462,-0.362572139315519,-0.0796052672076141,-0.22073174788315286,-0.4946056653634732,-0.07959342617604158,-0.4117560012232179,-0.33184080360836454,0.3273551978516079,-0.8007483770473062,0.5580667169177455,-0.1490529438323204
2020,Khammam,6,High,7.73,2164.48,0.0,100.0,780,0.2,471.6885,35.0,330.0,7.1,208.0,92.378,899.84375,-0.2615657569240317,2.346726524971139,-0.362572139315519,-1.4863825164053617,2.9212798412899468,-1.171694024519576,4.071549212196468,-0.09732457142759274,1.8124836020908688,-0.03528634801385039,1.9222415060204974,1.0542426925117205,1.8218620357834951
2020,Khammam,5,High,8.55,590.72,30.0,170.0,80,0.77,104.0815,64.0,65.78,4.5,24.0,63.206,319.8930921,1.5337813729446066,-0.5103440205536655,1.5014006229117827,-0.9680961614377704,-0.5698441466801639,-0.44350465712527676,0.2977831773123684,0.43905845587082665,-0.5095385064085223,-0.1608346861297214,-0.924520644459479,0.3099787291207577,-0.3764182543392295
2020,Khammam,0,Safe,7.02,336.0,0.0,180.0,50,0.77,1.55015,9.5,56.0,3.47,24.0,19.448,139.9671053,-1.8160736376639517,-0.9727734947785016,-0.362572139315519,-0.8940552535852575,-0.7194637461645972,-0.44350465712527676,-0.7547792769956667,-0.5689717161210305,-0.5954872469320407,-0.21057114315254727,-0.924520644459479,-0.8064172159656867,-1.0584206713992024
2020,Khammam,4,High,7.67,629.12,0.0,280.0,130,1.15,0.13287,22.75,86.68,5.99,48.0,43.758,299.9259868,-0.3929326200851526,-0.4406310344896198,-0.362572139315519,-0.15364617506012712,-0.32047814753944176,0.04195492113758925,-0.7693287364072681,-0.3239001605450285,-0.3258648175596945,-0.08888583082485685,-0.5532038422229604,-0.1861972464732176,-0.45210278617635596
2020,Khammam,5,High,8.43,833.92,10.0,150.0,290,0.57,77.9504,19.75,95.46,3.32,48.0,77.792,439.8684211,1.2710476466223648,-0.0688284421480431,0.2587521147602482,-1.1161779771427967,0.4774930497108692,-0.699009698316259,0.029527519410968494,-0.3793880599207271,-0.24870429181363202,-0.217814316505386,-0.5532038422229604,0.6821107108162391,0.07834353866690154
2020,Khammam,1,Moderate,8.67,353.28,20.0,140.0,70,0.27,4.78332,15.0,52.93,3.11,40.0,14.586,159.9753289,1.7965150992668446,-0.9414026510496811,0.8800763688360154,-1.1902188849953095,-0.6197173465083083,-1.082267260102732,-0.7215883227129511,-0.46724390059891646,-0.6224670662988303,-0.22795475919936015,-0.6769761096351332,-0.9304612098641806,-0.9825802822538342
2020,Khammam,3,High,7.81,659.2,0.0,350.0,80,0.75,31.66735,18.0,57.0,16.73,56.0,53.482,359.9095395,-0.08640993937587373,-0.38602252873945064,-0.362572139315519,0.3646401799074641,-0.5698441466801639,-0.46905516124437496,-0.44560326449913806,-0.4117560012232179,-0.5866990321545849,0.42972538123839504,-0.4294315748107875,0.06189074132376996,-0.22473747529040075
2020,Khammam,2,Moderate,8.4,490.24,40.0,260.0,50,0.9,10.23099,3.0,23.08,6.81,88.0,24.31,319.9588816,1.2053642150418062,-0.6927596674212516,2.12272487698755,-0.30172799076515316,-0.7194637461645972,-0.2774263803511383,-0.6656638380996084,-0.6891954981017107,-0.8847952774058881,-0.04928981649600524,0.06565749483790405,-0.682373222067193,-0.3761688818121412
2020,Khammam,4,High,9.04,1673.6,50.0,850.0,170,7.7,59.7915,83.0,560.0,6.5,16.0,4.862,59.99177632,2.6066107554270816,1.4555621864524217,2.744049131063317,4.066685572533117,-0.120985348226864,8.409745020142255,-0.15688742930017383,0.7904818185835842,3.83377300090572,-0.06425904142520522,-1.048292911871652,-1.1785491976611682,-1.3615640285072292
2020,Khammam,3,High,8.36,586.88,20.0,300.0,80,0.6,10.27528,14.0,90.01,8.17,32.0,43.758,259.9259868,1.1177863062677245,-0.51731531916007,0.8800763688360154,-0.00556435935510106,-0.5698441466801639,-0.6606839421376116,-0.665209167492996,-0.4857398670574827,-0.2966000623507664,0.016381621903065788,-0.8007483770473062,-0.1861972464732176,-0.6037212219986511
2020,Khammam,7,High,8.07,1857.92,0.0,270.0,320,1.16,797.22,46.0,238.7,8.1,96.0,155.584,879.7368421,0.48284646765564704,1.7901845195598411,-0.362572139315519,-0.22768708291264017,0.6271126491953025,0.054730173197138375,7.413378170798653,0.10613105961663531,1.0101195929091473,0.013001474338407709,0.18942976225007693,2.66681461319214,1.7456475876579713
2020,Khammam,0,Safe,8.5,422.4,30.0,160.0,80,0.35,18.46893,5.0,56.0,4.07,56.0,14.586,199.9753289,1.4243089869770051,-0.815919276134399,1.5014006229117827,-1.0421370692902836,-0.5698441466801639,-0.9800652436263394,-0.5810951052696757,-0.6522035651845783,-0.5954872469320407,-0.18159844974119238,-0.4294315748107875,-0.9304612098641806,-0.830961846431539
2020,Khammam,6,High,8.58,998.4,10.0,380.0,110,1.21,349.4481,19.5,78.63,0.55,40.0,140.998,679.7615132,1.5994648045251652,0.22977551482628583,0.2587521147602482,0.5867629034650031,-0.4202245471957306,0.11860643349488398,2.8166583379458516,-0.38401205153536866,-0.39660994651821435,-0.3515715844211409,-0.6769761096351332,2.2946826314966584,0.9876489233862961
2020,Kumuram Bheem,2,Moderate,7.98,586.24,0.0,360.0,60,1.26,22.145,22.75,129.0,8.0,64.0,9.724,199.9835526,0.2857961729139676,-0.5184772022611375,-0.362572139315519,0.43868108775997716,-0.6695905463364528,0.18248269379262957,-0.5433574449208347,-0.3239001605450285,0.04605243182223803,0.008172692103181917,-0.3056593073986146,-1.0545052037626743,-0.8309306748182722
2020,Kumuram Bheem,0,Safe,8.32,447.36,20.0,260.0,50,0.93,38.85440909,12.0,96.0,7.0,56.0,9.724,179.9835526,1.0302083974936462,-0.7706058351927693,0.8800763688360154,-0.30172799076515316,-0.7194637461645972,-0.23910062417249095,-0.3718226251627081,-0.522731799974615,-0.2439586558338058,-0.040115130249076175,-0.4294315748107875,-1.0545052037626743,-0.9067398927294198
2020,Kumuram Bheem,1,Moderate,7.11,435.84,0.0,220.0,40,0.27,45.49790909,6.0,80.0,5.0,48.0,4.862,139.9917763,-1.6190233429222702,-0.791519731011983,-0.362572139315519,-0.5978916221752053,-0.7693369459927416,-1.082267260102732,-0.3036220341708267,-0.6337075987260121,-0.3845700922730998,-0.13669077495359236,-0.5532038422229604,-1.1785491976611682,-1.058327156938448
2020,Kumuram Bheem,0,Safe,7.09,227.84,0.0,80.0,30,0.29,13.48831818,3.25,7.0,2.0,24.0,14.586,119.9753289,-1.6628122973093111,-1.1691317388588969,-0.362572139315519,-1.6344643321103878,-0.8192101458208861,-1.056716755983634,-0.6322248816864965,-0.6845715064870692,-1.0261097710273785,-0.28155424201036666,-0.924520644459479,-0.9304612098641806,-1.1341987180761293
2020,Kumuram Bheem,1,Moderate,7.67,497.28,0.0,300.0,70,1.66,13.287,10.25,102.0,4.0,72.0,4.862,199.9917763,-0.3929326200851526,-0.67997895330951,-0.362572139315519,-0.00556435935510106,-0.6197173465083083,0.6934927761745938,-0.634291566243343,-0.5550997412771058,-0.19122936716907055,-0.18497859730585045,-0.1818870399864417,-1.1785491976611682,-0.8308995032050054
2020,Kumuram Bheem,2,Moderate,7.98,380.16,0.0,240.0,40,0.68,12.48172727,4.5,23.0,3.0,80.0,14.586,259.9753289,0.2857961729139676,-0.8926035608048491,-0.362572139315519,-0.44980980647017926,-0.7693369459927416,-0.5584819256612187,-0.6425583045733868,-0.6614515484138614,-0.8854983345880846,-0.23326641965810854,-0.058114772574268836,-0.9304612098641806,-0.6035341926980963
2020,Mahabubabad,5,High,7.88,1150.72,0.0,390.0,240,1.58,87.97604545,24.5,172.0,5.0,64.0,77.792,479.8684211,0.0668514009787667,0.5063036928803336,-0.362572139315519,0.6608038113175162,0.22812705057014704,0.5912907596982011,0.13244841122478138,-0.2915322192425377,0.4239456672528406,-0.13669077495359236,-0.3056593073986146,0.6821107108162391,0.22996197448919667
2020,Mahabubabad,5,High,8.29,1116.8,0.0,340.0,180,1.26,177.5626364,55.75,180.0,10.0,56.0,68.068,419.8848684,0.9645249659130839,0.4447238885237599,-0.362572139315519,0.29059927205495106,-0.07111214839871957,0.18248269379262957,1.0521230477473864,0.28646673258765565,0.4942513854724876,0.1047483368076981,-0.4294315748107875,0.4340227230192514,0.002596663603241627
2020,Mahabubabad,4,High,8.05,1115.52,0.0,470.0,150,0.74,165.4835455,33.25,180.0,6.0,64.0,77.792,479.8684211,0.43905751326860804,0.44240012232162507,-0.362572139315519,1.2531310741376205,-0.22073174788315286,-0.4818304133039241,0.9281219733100181,-0.12969251273008356,0.4942513854724876,-0.08840295260133427,-0.3056593073986146,0.6821107108162391,0.22996197448919667
2020,Mahabubabad,0,Safe,8.14,344.96,0.0,160.0,60,0.27,7.247454545,16.5,49.0,2.0,40.0,14.586,159.9753289,0.6361078080102874,-0.9565071313635576,-0.362572139315519,-1.0421370692902836,-0.6695905463364528,-1.082267260102732,-0.696292103513356,-0.4394999509110672,-0.6570047503742319,-0.28155424201036666,-0.6769761096351332,-0.9304612098641806,-0.9825802822538342
2020,Mahabubabad,4,High,8.02,726.4,0.0,430.0,50,3.61,29.39245455,27.5,118.0,4.0,48.0,48.62,319.9177632,0.3733740816880456,-0.26402480312737087,-0.362572139315519,0.9569674427275684,-0.7194637461645972,3.18466692778667,-0.46895680015575614,-0.23604431986683913,-0.05061793072977657,-0.18497859730585045,-0.5532038422229604,-0.0621532525747239,-0.37632473949942896
2020,Mahabubabad,0,Safe,8.28,349.44,0.0,130.0,50,0.36,6.442181818,22.0,41.0,1.0,32.0,14.586,139.9753289,0.9426304887195645,-0.9483739496560856,-0.362572139315519,-1.2642597928478225,-0.7194637461645972,-0.9672899915667903,-0.7045588418126025,-0.3377721353889532,-0.7273104685938788,-0.32984206436262475,-0.8007483770473062,-0.9304612098641806,-1.058389500164982
2020,Mahabubabad,5,High,8.16,736.0,0.0,410.0,60,2.16,61.80468182,20.75,119.0,4.0,48.0,48.62,319.9177632,0.6798967623973264,-0.24659655661135943,-0.362572139315519,0.8088856270225423,-0.6695905463364528,1.3322553791520495,-0.13622058352639324,-0.3608920934621609,-0.0418297159523207,-0.18497859730585045,-0.5532038422229604,-0.0621532525747239,-0.37632473949942896
